instance_id,label,family
1949,benign,B_0
1950,benign,B_0
1951,malicious,M_0
1952,benign,B_0
1953,benign,B_1
1954,benign,B_0
1955,benign,B_1
1956,benign,B_0
1957,benign,B_2
1958,benign,B_0
1959,malicious,M_0
1960,benign,B_0
1961,benign,B_0
1962,benign,B_0
1963,benign,B_0
1964,benign,B_0
1965,benign,B_0
1966,benign,B_0
1967,benign,B_0
1968,benign,B_0
1969,benign,B_1
1970,benign,B_0
1971,benign,B_0
1972,benign,B_0
1973,benign,B_0
1974,benign,B_1
1975,benign,B_0
1976,benign,B_0
1977,benign,B_0
1978,benign,B_0
1979,malicious,M_0
1980,benign,B_0
1981,benign,B_0
1982,benign,B_0
1983,benign,B_0
1984,benign,B_0
1985,malicious,M_0
1986,benign,B_0
1987,benign,B_0
1988,benign,B_1
1989,benign,B_0
1990,benign,B_0
1991,malicious,M_0
1992,malicious,M_0
1993,benign,B_1
1994,benign,B_0
1995,benign,B_0
1996,benign,B_0
1997,malicious,M_0
1998,benign,B_0
1999,benign,B_0
2000,benign,B_0
2001,malicious,M_0
2002,benign,B_0
2003,malicious,M_0
2004,benign,B_0
2005,benign,B_0
2006,benign,B_0
2007,malicious,M_0
2008,benign,B_0
2009,benign,B_0
2010,benign,B_1
2011,malicious,M_1
2012,benign,B_0
2013,malicious,M_0
2014,benign,B_0
2015,benign,B_0
2016,benign,B_0
2017,benign,B_0
2018,benign,B_0
2019,benign,B_0
2020,benign,B_0
2021,benign,B_0
2022,benign,B_0
2023,benign,B_0
2024,benign,B_3
2025,benign,B_0
2026,benign,B_0
2027,benign,B_2
2028,malicious,M_0
2029,malicious,M_0
2030,benign,B_0
2031,benign,B_2
2032,benign,B_0
2033,benign,B_1
2034,benign,B_0
2035,malicious,M_0
2036,benign,B_0
2037,benign,B_0
2038,benign,B_0
2039,benign,B_0
2040,malicious,M_0
2041,benign,B_1
2042,benign,B_0
2043,benign,B_1
2044,benign,B_0
2045,benign,B_0
2046,benign,B_2
2047,benign,B_0
2048,benign,B_0
2049,benign,B_0
2050,benign,B_0
2051,benign,B_0
2052,benign,B_0
2053,malicious,M_0
2054,benign,B_0
2055,benign,B_0
2056,benign,B_0
2057,benign,B_0
2058,benign,B_0
2059,malicious,M_0
2060,malicious,M_0
2061,benign,B_0
2062,benign,B_1
2063,malicious,M_0
2064,benign,B_0
2065,benign,B_7
2066,benign,B_0
2067,benign,B_0
2068,malicious,M_1
2069,malicious,M_0
2070,benign,B_0
2071,benign,B_1
2072,benign,B_0
2073,benign,B_1
2074,benign,B_1
2075,benign,B_0
2076,benign,B_1
2077,benign,B_4
2078,benign,B_0
2079,benign,B_0
2080,benign,B_0
2081,benign,B_0
2082,malicious,M_0
2083,malicious,M_0
2084,benign,B_0
2085,benign,B_0
2086,benign,B_0
2087,malicious,M_0
2088,malicious,M_0
2089,benign,B_0
2090,benign,B_0
2091,benign,B_0
2092,benign,B_0
2093,benign,B_0
2094,benign,B_0
2095,benign,B_0
2096,benign,B_0
2097,benign,B_0
2098,benign,B_0
2099,benign,B_0
2100,benign,B_0
2101,malicious,M_0
2102,benign,B_0
2103,benign,B_0
2104,benign,B_0
2105,benign,B_0
2106,benign,B_0
2107,benign,B_0
2108,benign,B_0
2109,benign,B_0
2110,benign,B_0
2111,benign,B_2
2112,benign,B_0
2113,benign,B_0
2114,benign,B_2
2115,benign,B_0
2116,benign,B_0
2117,benign,B_0
2118,benign,B_0
2119,malicious,M_0
2120,benign,B_0
2121,benign,B_0
2122,malicious,M_0
2123,benign,B_0
2124,benign,B_0
2125,benign,B_0
2126,benign,B_1
2127,benign,B_0
2128,malicious,M_0
2129,benign,B_0
2130,benign,B_1
2131,benign,B_0
2132,benign,B_0
2133,benign,B_0
2134,benign,B_1
2135,benign,B_0
2136,benign,B_0
2137,benign,B_1
2138,benign,B_0
2139,benign,B_0
2140,benign,B_0
2141,benign,B_0
2142,benign,B_1
2143,benign,B_0
2144,benign,B_0
2145,malicious,M_0
2146,benign,B_0
2147,benign,B_0
2148,benign,B_0
2149,benign,B_0
2150,benign,B_1
2151,benign,B_0
2152,benign,B_0
2153,benign,B_0
2154,benign,B_0
2155,benign,B_0
2156,benign,B_0
2157,malicious,M_0
2158,benign,B_1
2159,benign,B_0
2160,benign,B_0
2161,benign,B_0
2162,benign,B_0
2163,benign,B_0
2164,benign,B_0
2165,benign,B_0
2166,benign,B_0
2167,benign,B_0
2168,benign,B_0
2169,benign,B_0
2170,benign,B_0
2171,malicious,M_0
2172,malicious,M_0
2173,benign,B_0
2174,benign,B_0
2175,benign,B_0
2176,benign,B_0
2177,benign,B_0
2178,benign,B_0
2179,benign,B_0
2180,benign,B_0
2181,benign,B_0
2182,benign,B_0
2183,benign,B_0
2184,malicious,M_0
2185,malicious,M_0
2186,benign,B_0
2187,benign,B_1
2188,benign,B_1
2189,benign,B_0
2190,benign,B_0
2191,benign,B_0
2192,malicious,M_0
2193,benign,B_0
2194,benign,B_0
2195,benign,B_0
2196,benign,B_0
2197,benign,B_0
2198,benign,B_0
2199,benign,B_1
2200,malicious,M_0
2201,benign,B_0
2202,malicious,M_0
2203,malicious,M_0
2204,benign,B_0
2205,benign,B_0
2206,malicious,M_0
2207,malicious,M_0
2208,benign,B_0
2209,benign,B_0
2210,benign,B_0
2211,malicious,M_0
2212,benign,B_1
2213,malicious,M_0
2214,benign,B_0
2215,benign,B_0
2216,malicious,M_0
2217,benign,B_0
2218,benign,B_0
2219,malicious,M_0
2220,benign,B_0
2221,benign,B_0
2222,benign,B_0
2223,malicious,M_0
2224,benign,B_0
2225,benign,B_0
2226,benign,B_0
2227,benign,B_0
2228,benign,B_0
2229,benign,B_0
2230,benign,B_0
2231,benign,B_0
2232,benign,B_0
2233,benign,B_0
2234,benign,B_0
2235,benign,B_0
2236,benign,B_2
2237,benign,B_0
2238,benign,B_0
2239,malicious,M_0
2240,benign,B_1
2241,benign,B_0
2242,benign,B_2
2243,benign,B_0
2244,malicious,M_0
2245,benign,B_0
2246,benign,B_1
2247,benign,B_0
2248,malicious,M_0
2249,benign,B_1
2250,benign,B_0
2251,benign,B_0
2252,benign,B_0
2253,benign,B_3
2254,benign,B_0
2255,benign,B_1
2256,benign,B_0
2257,benign,B_0
2258,benign,B_0
2259,benign,B_0
2260,benign,B_0
2261,benign,B_1
2262,benign,B_0
2263,benign,B_1
2264,malicious,M_0
2265,benign,B_0
2266,benign,B_0
2267,benign,B_0
2268,benign,B_0
2269,benign,B_6
2270,benign,B_0
2271,benign,B_0
2272,benign,B_1
2273,benign,B_1
2274,malicious,M_0
2275,benign,B_0
2276,benign,B_0
2277,benign,B_0
2278,benign,B_0
2279,benign,B_0
2280,benign,B_0
2281,benign,B_0
2282,benign,B_0
2283,benign,B_0
2284,malicious,M_0
2285,benign,B_1
2286,benign,B_0
2287,benign,B_0
2288,benign,B_5
2289,benign,B_0
2290,benign,B_0
2291,benign,B_0
2292,benign,B_0
2293,malicious,M_0
2294,benign,B_0
2295,malicious,M_0
2296,malicious,M_0
2297,benign,B_0
2298,benign,B_1
2299,benign,B_0
2300,benign,B_0
2301,benign,B_0
2302,benign,B_0
2303,benign,B_0
2304,benign,B_0
2305,malicious,M_0
2306,benign,B_0
2307,malicious,M_0
2308,benign,B_0
2309,benign,B_0
2310,benign,B_0
2311,benign,B_1
2312,malicious,M_0
2313,benign,B_0
2314,malicious,M_3
2315,benign,B_0
2316,benign,B_0
2317,benign,B_0
2318,malicious,M_0
2319,benign,B_0
2320,benign,B_0
2321,benign,B_0
2322,benign,B_0
2323,benign,B_0
2324,benign,B_0
2325,benign,B_0
2326,benign,B_0
2327,benign,B_0
2328,benign,B_0
2329,benign,B_1
2330,benign,B_2
2331,benign,B_0
2332,malicious,M_0
2333,benign,B_0
2334,benign,B_0
2335,benign,B_0
2336,benign,B_0
2337,benign,B_0
2338,benign,B_0
2339,benign,B_0
2340,benign,B_0
2341,benign,B_0
2342,benign,B_0
2343,benign,B_0
2344,benign,B_1
2345,benign,B_0
2346,benign,B_0
2347,benign,B_0
2348,benign,B_0
2349,malicious,M_0
2350,malicious,M_0
2351,benign,B_0
2352,benign,B_0
2353,benign,B_0
2354,malicious,M_0
2355,malicious,M_0
2356,benign,B_0
2357,benign,B_2
2358,benign,B_0
2359,benign,B_0
2360,benign,B_0
2361,benign,B_0
2362,benign,B_0
2363,benign,B_0
2364,benign,B_0
2365,benign,B_1
2366,benign,B_1
2367,benign,B_0
2368,benign,B_0
2369,benign,B_0
2370,benign,B_0
2371,benign,B_0
2372,benign,B_0
2373,malicious,M_3
2374,malicious,M_0
2375,benign,B_0
2376,benign,B_0
2377,benign,B_1
2378,benign,B_0
2379,benign,B_0
2380,benign,B_0
2381,benign,B_0
2382,benign,B_0
2383,malicious,M_0
2384,benign,B_0
2385,benign,B_0
2386,benign,B_0
2387,benign,B_2
2388,malicious,M_0
2389,benign,B_0
2390,malicious,M_0
2391,benign,B_0
2392,malicious,M_0
2393,malicious,M_0
2394,benign,B_1
2395,benign,B_0
2396,benign,B_1
2397,benign,B_0
2398,benign,B_0
2399,benign,B_3
2400,benign,B_0
2401,malicious,M_0
2402,benign,B_0
2403,benign,B_0
2404,benign,B_0
2405,benign,B_0
2406,benign,B_0
2407,benign,B_1
2408,benign,B_1
2409,benign,B_0
2410,benign,B_1
2411,benign,B_0
2412,malicious,M_0
2413,benign,B_0
2414,benign,B_0
2415,benign,B_2
2416,benign,B_0
2417,benign,B_0
2418,benign,B_0
2419,benign,B_0
2420,benign,B_0
2421,malicious,M_0
2422,benign,B_0
2423,benign,B_0
2424,benign,B_0
2425,benign,B_0
2426,benign,B_0
2427,benign,B_2
2428,benign,B_0
2429,benign,B_0
2430,benign,B_0
2431,benign,B_0
2432,benign,B_0
2433,benign,B_0
2434,benign,B_1
2435,malicious,M_0
2436,benign,B_0
2437,benign,B_0
2438,benign,B_0
2439,malicious,M_0
2440,benign,B_0
2441,benign,B_0
2442,benign,B_1
2443,benign,B_0
2444,benign,B_0
2445,benign,B_0
2446,malicious,M_0
2447,benign,B_0
2448,benign,B_0
2449,benign,B_2
2450,benign,B_0
2451,benign,B_0
2452,benign,B_0
2453,malicious,M_0
2454,benign,B_0
2455,benign,B_0
2456,benign,B_0
2457,benign,B_0
2458,malicious,M_0
2459,benign,B_0
2460,benign,B_0
2461,benign,B_0
2462,benign,B_0
2463,benign,B_0
2464,benign,B_0
2465,benign,B_0
2466,benign,B_0
2467,benign,B_1
2468,malicious,M_3
2469,benign,B_0
2470,malicious,M_0
2471,benign,B_0
2472,benign,B_0
2473,benign,B_0
2474,benign,B_1
2475,benign,B_0
2476,benign,B_0
2477,malicious,M_0
2478,benign,B_0
2479,benign,B_0
2480,benign,B_0
2481,benign,B_0
2482,benign,B_0
2483,benign,B_0
2484,benign,B_0
2485,benign,B_0
2486,benign,B_0
2487,benign,B_0
2488,benign,B_1
2489,benign,B_2
2490,benign,B_1
2491,benign,B_2
2492,malicious,M_0
2493,benign,B_0
2494,malicious,M_0
2495,benign,B_0
2496,benign,B_0
2497,benign,B_0
2498,malicious,M_0
2499,benign,B_0
2500,benign,B_1
2501,benign,B_0
2502,benign,B_0
2503,benign,B_0
2504,benign,B_1
2505,malicious,M_0
2506,benign,B_0
2507,benign,B_0
2508,benign,B_0
2509,benign,B_0
2510,benign,B_0
2511,benign,B_1
2512,benign,B_2
2513,benign,B_0
2514,benign,B_0
2515,benign,B_0
2516,benign,B_0
2517,benign,B_0
2518,benign,B_0
2519,benign,B_0
2520,benign,B_0
2521,benign,B_0
2522,benign,B_0
2523,benign,B_0
2524,benign,B_0
2525,benign,B_0
2526,benign,B_0
2527,benign,B_0
2528,benign,B_0
2529,benign,B_0
2530,malicious,M_0
2531,malicious,M_0
2532,malicious,M_0
2533,benign,B_0
2534,benign,B_3
2535,benign,B_1
2536,benign,B_0
2537,benign,B_1
2538,malicious,M_0
2539,benign,B_0
2540,benign,B_0
2541,benign,B_0
2542,benign,B_0
2543,malicious,M_1
2544,malicious,M_1
2545,malicious,M_0
2546,benign,B_0
2547,benign,B_1
2548,benign,B_2
2549,benign,B_0
2550,benign,B_1
2551,benign,B_0
2552,benign,B_0
2553,malicious,M_0
2554,benign,B_0
2555,benign,B_0
2556,benign,B_0
2557,benign,B_2
2558,benign,B_0
2559,benign,B_0
2560,benign,B_0
2561,benign,B_0
2562,benign,B_0
2563,benign,B_0
2564,benign,B_2
2565,benign,B_0
2566,benign,B_0
2567,benign,B_0
2568,benign,B_0
2569,benign,B_1
2570,benign,B_0
2571,benign,B_0
2572,benign,B_2
2573,benign,B_0
2574,benign,B_0
2575,malicious,M_0
2576,benign,B_0
2577,benign,B_0
2578,benign,B_0
2579,benign,B_1
2580,benign,B_0
2581,benign,B_0
2582,benign,B_0
2583,benign,B_0
2584,malicious,M_5
2585,benign,B_0
2586,benign,B_0
2587,benign,B_0
2588,benign,B_0
2589,benign,B_0
2590,benign,B_0
2591,benign,B_0
2592,benign,B_0
2593,benign,B_0
2594,benign,B_0
2595,benign,B_0
2596,benign,B_0
2597,benign,B_0
2598,benign,B_0
2599,benign,B_1
2600,benign,B_0
2601,benign,B_0
2602,benign,B_0
2603,benign,B_0
2604,benign,B_0
2605,benign,B_0
2606,malicious,M_0
2607,benign,B_0
2608,benign,B_0
2609,benign,B_0
2610,benign,B_0
2611,benign,B_1
2612,malicious,M_0
2613,benign,B_0
2614,benign,B_0
2615,benign,B_2
2616,benign,B_0
2617,benign,B_0
2618,benign,B_2
2619,benign,B_0
2620,benign,B_0
2621,benign,B_0
2622,benign,B_0
2623,benign,B_1
2624,benign,B_0
2625,benign,B_0
2626,benign,B_1
2627,benign,B_0
2628,benign,B_0
2629,benign,B_0
2630,malicious,M_0
2631,malicious,M_0
2632,benign,B_1
2633,malicious,M_0
2634,benign,B_0
2635,benign,B_0
2636,benign,B_0
2637,benign,B_0
2638,benign,B_1
2639,benign,B_0
2640,benign,B_0
2641,benign,B_0
2642,benign,B_0
2643,malicious,M_7
2644,benign,B_0
2645,benign,B_0
2646,benign,B_0
2647,benign,B_0
2648,benign,B_0
2649,benign,B_0
2650,benign,B_0
2651,benign,B_0
2652,benign,B_0
2653,benign,B_0
2654,benign,B_0
2655,benign,B_1
2656,benign,B_0
2657,benign,B_0
2658,benign,B_1
2659,malicious,M_0
2660,benign,B_0
2661,benign,B_0
2662,benign,B_0
2663,benign,B_0
2664,benign,B_0
2665,benign,B_1
2666,benign,B_0
2667,benign,B_0
2668,benign,B_0
2669,benign,B_0
2670,benign,B_0
2671,benign,B_0
2672,benign,B_0
2673,benign,B_0
2674,benign,B_0
2675,benign,B_0
2676,malicious,M_0
2677,malicious,M_0
2678,malicious,M_0
2679,malicious,M_0
2680,benign,B_0
2681,benign,B_0
2682,benign,B_1
2683,malicious,M_0
2684,malicious,M_0
2685,benign,B_0
2686,benign,B_0
2687,malicious,M_0
2688,benign,B_0
2689,benign,B_2
2690,benign,B_0
2691,malicious,M_0
2692,benign,B_0
2693,benign,B_0
2694,benign,B_0
2695,benign,B_0
2696,malicious,M_0
2697,benign,B_0
2698,benign,B_0
2699,benign,B_0
2700,benign,B_0
2701,benign,B_0
2702,benign,B_0
2703,malicious,M_0
2704,benign,B_0
2705,benign,B_0
2706,benign,B_0
2707,benign,B_0
2708,benign,B_0
2709,benign,B_2
2710,benign,B_0
2711,malicious,M_1
2712,benign,B_0
2713,benign,B_0
2714,malicious,M_0
2715,benign,B_0
2716,benign,B_1
2717,benign,B_2
2718,malicious,M_3
2719,malicious,M_0
2720,benign,B_1
2721,malicious,M_4
2722,benign,B_0
2723,benign,B_0
2724,benign,B_0
2725,benign,B_0
2726,malicious,M_0
2727,benign,B_0
2728,benign,B_0
2729,benign,B_0
2730,benign,B_0
2731,benign,B_0
2732,benign,B_0
2733,benign,B_0
2734,benign,B_0
2735,benign,B_0
2736,benign,B_0
2737,benign,B_0
2738,benign,B_0
2739,benign,B_0
2740,benign,B_0
2741,benign,B_0
2742,benign,B_0
2743,malicious,M_0
2744,benign,B_0
2745,benign,B_0
2746,benign,B_0
2747,benign,B_0
2748,benign,B_0
2749,benign,B_0
2750,benign,B_0
2751,benign,B_1
2752,benign,B_0
2753,benign,B_1
2754,benign,B_2
2755,malicious,M_6
2756,benign,B_0
2757,benign,B_0
2758,benign,B_0
2759,benign,B_0
2760,benign,B_0
2761,malicious,M_0
2762,benign,B_0
2763,benign,B_1
2764,benign,B_0
2765,benign,B_0
2766,malicious,M_0
2767,benign,B_0
2768,benign,B_0
2769,benign,B_0
2770,malicious,M_0
2771,malicious,M_0
2772,malicious,M_0
2773,benign,B_2
2774,benign,B_0
2775,benign,B_1
2776,benign,B_0
2777,benign,B_0
2778,benign,B_0
2779,benign,B_1
2780,benign,B_0
2781,benign,B_0
2782,benign,B_0
2783,benign,B_0
2784,benign,B_0
2785,malicious,M_0
2786,benign,B_0
2787,benign,B_0
2788,benign,B_2
2789,malicious,M_0
2790,benign,B_0
2791,benign,B_0
2792,benign,B_0
2793,benign,B_0
2794,malicious,M_0
2795,benign,B_2
2796,benign,B_0
2797,benign,B_0
2798,benign,B_0
2799,benign,B_0
2800,benign,B_0
2801,malicious,M_0
2802,benign,B_0
2803,benign,B_1
2804,benign,B_0
2805,malicious,M_0
2806,benign,B_0
2807,malicious,M_4
2808,benign,B_0
2809,malicious,M_0
2810,benign,B_0
2811,benign,B_0
2812,malicious,M_0
2813,benign,B_0
2814,benign,B_1
2815,benign,B_0
2816,malicious,M_0
2817,benign,B_1
2818,benign,B_0
2819,benign,B_0
2820,benign,B_0
2821,malicious,M_0
2822,benign,B_0
2823,benign,B_0
2824,benign,B_0
2825,benign,B_0
2826,benign,B_0
2827,benign,B_0
2828,benign,B_0
2829,benign,B_0
2830,benign,B_0
2831,benign,B_0
2832,benign,B_0
2833,benign,B_0
2834,benign,B_1
2835,benign,B_0
2836,benign,B_0
2837,benign,B_0
2838,benign,B_1
2839,benign,B_0
2840,benign,B_0
2841,benign,B_0
2842,malicious,M_0
2843,benign,B_1
2844,malicious,M_0
2845,malicious,M_0
2846,benign,B_0
2847,benign,B_0
2848,benign,B_1
2849,benign,B_0
2850,benign,B_0
2851,malicious,M_0
2852,benign,B_0
2853,benign,B_0
2854,benign,B_0
2855,benign,B_0
2856,benign,B_0
2857,benign,B_0
2858,malicious,M_0
2859,benign,B_0
2860,benign,B_0
2861,benign,B_0
2862,benign,B_1
2863,benign,B_0
2864,benign,B_0
2865,malicious,M_0
2866,malicious,M_0
2867,malicious,M_0
2868,benign,B_0
2869,benign,B_0
2870,benign,B_0
2871,benign,B_0
2872,benign,B_0
2873,benign,B_0
2874,benign,B_0
2875,benign,B_0
2876,benign,B_0
2877,benign,B_0
2878,malicious,M_0
2879,benign,B_0
2880,benign,B_0
2881,benign,B_0
2882,benign,B_0
2883,malicious,M_0
2884,benign,B_0
2885,malicious,M_2
2886,malicious,M_1
2887,benign,B_0
2888,malicious,M_1
2889,benign,B_0
2890,benign,B_0
2891,benign,B_1
2892,malicious,M_0
